contig	species	dN	dS	dNdS
TR38928-c0_g1_i1	carb	0.0104	0.0649	0.1607
TR35725-c0_g3_i1	carb	0.0000	0.0000	0.4019
TR20189-c0_g2_i1	carb	0.0073	0.0571	0.1272
TR34098-c0_g1_i1	carb	0.0000	0.0000	99.0000
TR49898-c0_g2_i1	carb	0.0582	0.1162	0.5004
TR39496-c0_g3_i1	carb	0.0143	0.0740	0.1926
TR32706-c7_g10_i1	carb	0.0619	0.0577	1.0726
TR29579-c0_g3_i2	carb	0.0111	0.0514	0.2167
TR9948-c0_g2_i1	carb	0.0031	0.0000	99.0000
TR9948-c0_g7_i1	carb	0.0134	0.0484	0.2765
TR9948-c0_g6_i1	carb	0.0061	0.0639	0.0955
TR34657-c0_g2_i1	carb	0.0040	0.0170	0.2340
TR47376-c0_g1_i1	carb	0.0000	0.0000	0.5872
TR24603-c0_g1_i1	carb	0.0001	0.1064	0.0010
TR1192-c0_g4_i1	carb	0.0000	0.0466	0.0010
TR3074-c2_g1_i1	carb	0.0000	0.0193	0.0010
TR26103-c0_g2_i1	carb	0.0354	0.2057	0.1722
TR33173-c1_g1_i1	carb	0.0000	0.0199	0.0010
TR45961-c0_g1_i2	carb	0.1785	0.4130	0.4323
TR47864-c0_g2_i1	carb	0.0034	0.0161	0.2114
TR4079-c1_g3_i2	carb	0.0000	0.0000	0.4028
TR12316-c0_g2_i1	carb	0.0000	0.0000	0.0010
TR35970-c0_g9_i2	carb	0.0178	0.0331	0.5386
TR7810-c2_g2_i2	carb	0.0072	0.0614	0.1166
TR48898-c0_g3_i2	carb	0.0119	0.0136	0.8716
TR6421-c0_g1_i1	carb	0.0000	0.0339	0.0010
TR39953-c0_g2_i1	carb	0.0000	0.0119	0.0010
TR49794-c0_g2_i1	carb	0.0048	0.0187	0.2552
TR3290-c1_g3_i1	carb	0.0000	0.0000	0.2218
TR39044-c0_g1_i1	carb	0.0000	0.0000	0.4018
TR25517-c0_g2_i1	carb	0.0000	0.0312	0.0010
TR47629-c0_g1_i1	carb	0.0417	0.0770	0.5414
TR46035-c0_g1_i1	carb	0.0000	0.0291	0.0010
TR26717-c0_g2_i1	carb	0.0000	0.0263	0.0010
TR14608-c0_g1_i4	carb	0.0000	0.0045	0.0010
TR44878-c9_g2_i1	carb	0.0444	0.0807	0.5504
TR28269-c0_g3_i1	carb	0.0001	0.0619	0.0010
TR4254-c0_g2_i1	carb	0.0000	0.0325	0.0010
TR48318-c0_g2_i1	carb	0.0038	0.0000	99.0000
TR41733-c1_g1_i1	carb	0.0000	0.0433	0.0010
TR1174-c0_g1_i1	carb	0.0037	0.0174	0.2133
TR34913-c1_g1_i1	carb	0.0000	0.0185	0.0010
TR1214-c0_g1_i1	carb	0.0000	0.0249	0.0010
TR42679-c4_g1_i2	carb	0.0000	0.0108	0.0010
TR27547-c5_g1_i1	carb	0.0000	0.0276	0.0010
TR7525-c0_g2_i1	carb	0.0030	0.0000	99.0000
TR17528-c1_g2_i2	carb	0.0039	0.0423	0.0932
TR19873-c0_g6_i1	carb	0.0059	0.0151	0.3940
TR25995-c0_g2_i1	carb	0.0000	0.0251	0.0010
TR25811-c1_g6_i1	carb	0.0000	0.0000	99.0000
TR45670-c1_g4_i2	carb	0.0000	0.0363	0.0010
TR3822-c0_g1_i1	carb	0.0000	0.0172	0.0010
TR41275-c0_g1_i1	carb	0.0000	0.0124	0.0010
TR7895-c1_g1_i2	carb	0.0169	0.0374	0.4528
TR6114-c0_g1_i2	carb	0.0000	0.0000	0.3803
TR35477-c0_g1_i1	carb	0.0032	0.0114	0.2793
TR20699-c1_g1_i1	carb	0.0000	0.0000	99.0000
TR31529-c0_g6_i2	carb	0.0000	0.0114	0.0010
TR22674-c0_g1_i1	carb	0.0000	0.0000	0.0010
TR6375-c1_g3_i3	carb	0.0000	0.0195	0.0010
TR6039-c0_g1_i1	carb	0.0000	0.0162	0.0010
TR22670-c2_g2_i1	carb	0.0000	0.0393	0.0010
TR30138-c0_g1_i1	carb	0.0395	0.2843	0.1391
TR36352-c0_g1_i1	carb	0.0000	0.0000	0.4019
TR51231-c0_g1_i1	carb	0.0141	0.0099	1.4330
TR48872-c0_g7_i1	carb	0.0294	1.9356	0.0152
TR14390-c1_g5_i1	carb	0.0037	0.0526	0.0704
TR22839-c0_g1_i2	carb	0.0045	0.0000	99.0000
TR44509-c2_g2_i1	carb	0.0000	0.0232	0.0010
TR4785-c0_g8_i1	carb	0.0061	0.0410	0.1497
TR32005-c0_g1_i1	carb	0.0091	0.0001	99.0000
TR9872-c2_g4_i1	carb	0.0000	0.0294	0.0010
TR17846-c0_g2_i1	carb	0.0000	0.0260	0.0010
TR22306-c0_g1_i1	carb	0.0000	0.0115	0.0010
TR6405-c0_g2_i3	carb	0.0117	0.0560	0.2090
TR29654-c0_g2_i1	carb	0.0000	0.0208	0.0010
TR44951-c0_g2_i1	carb	0.0000	0.0059	0.0010
TR36533-c0_g1_i1	carb	0.0000	0.0154	0.0010
TR50775-c0_g1_i2	carb	0.0922	5.3596	0.0172
TR232-c1_g1_i2	carb	0.0125	0.0265	0.4721
TR6875-c0_g1_i1	carb	0.0061	0.0370	0.1643
TR28895-c0_g4_i1	carb	0.0018	0.0494	0.0368
TR2400-c0_g1_i2	carb	0.0049	0.0508	0.0966
TR18587-c0_g3_i1	carb	0.0001	0.0865	0.0010
TR3157-c0_g1_i1	carb	0.0000	0.0174	0.0010
TR26976-c0_g1_i1	carb	0.0000	0.0000	99.0000
TR39580-c0_g1_i1	carb	0.0000	0.0255	0.0010
TR24282-c0_g1_i2	carb	0.0000	0.0470	0.0010
TR24282-c0_g2_i1	carb	0.0000	0.0139	0.0010
TR33142-c0_g1_i1	carb	0.0096	0.0402	0.2394
TR23032-c0_g1_i2	carb	0.0097	0.0095	1.0177
TR42491-c0_g2_i1	carb	0.0000	0.0215	0.0010
TR2727-c0_g1_i1	carb	0.0061	0.0439	0.1398
TR2727-c0_g3_i1	carb	0.0000	0.0239	0.0010
TR37313-c1_g8_i1	carb	0.0001	0.0534	0.0010
TR50328-c1_g1_i1	carb	0.0000	0.0000	0.5934
TR5589-c0_g1_i1	carb	0.0000	0.0000	0.4017
TR5589-c0_g5_i2	carb	0.0000	0.0235	0.0010
TR6839-c0_g2_i1	carb	0.0000	0.0000	99.0000
TR28080-c0_g1_i1	carb	0.0000	0.0153	0.0010
TR27454-c0_g1_i1	carb	0.0000	0.0458	0.0010
TR10471-c0_g2_i1	carb	0.0000	0.0073	0.0010
TR33781-c0_g2_i1	carb	0.0084	0.0001	99.0000
TR7240-c0_g2_i1	carb	0.0052	0.0258	0.2012
TR51006-c0_g1_i1	carb	0.0001	0.0874	0.0010
TR10587-c0_g6_i1	carb	0.0045	0.0511	0.0871
TR11779-c0_g1_i1	carb	0.0000	0.0103	0.0010
TR47281-c0_g2_i1	carb	0.0008	0.0261	0.0309
TR36984-c0_g2_i2	carb	0.0096	0.0001	99.0000
TR48177-c0_g1_i1	carb	0.0011	0.0086	0.1339
TR38402-c0_g1_i1	carb	0.0000	0.0151	0.0010
TR17363-c0_g4_i1	carb	0.0000	0.0154	0.0010
TR51226-c0_g4_i1	carb	0.0001	0.0509	0.0010
TR26307-c0_g3_i1	carb	0.0001	0.0588	0.0010
TR42599-c0_g1_i1	carb	0.0054	0.0763	0.0705
TR12140-c0_g3_i3	carb	0.0001	0.0743	0.0010
TR10077-c0_g1_i1	carb	0.0273	0.1000	0.2728
TR3114-c0_g1_i1	carb	0.0000	0.0228	0.0010
TR37342-c0_g1_i1	carb	0.0093	0.0276	0.3354
TR16320-c0_g1_i1	carb	0.0000	0.0000	0.1489
TR13673-c0_g1_i1	carb	0.0000	0.0000	0.4019
TR9053-c1_g2_i1	carb	0.0000	0.0400	0.0010
TR4981-c0_g1_i1	carb	0.0000	0.0158	0.0010
TR25873-c0_g1_i1	carb	0.0000	0.0155	0.0010
TR4076-c0_g1_i1	carb	0.0000	0.0222	0.0010
TR26447-c0_g7_i2	carb	0.0000	0.0070	0.0010
TR28764-c0_g1_i1	carb	0.0042	0.0192	0.2192
TR47717-c2_g1_i1	carb	0.0012	0.0174	0.0668
TR9775-c0_g1_i1	carb	0.0039	0.0438	0.0897
TR42743-c0_g2_i1	carb	0.0000	0.0145	0.0010
TR12581-c2_g1_i3	carb	0.0213	0.0457	0.4668
TR6398-c0_g1_i1	carb	0.0038	0.0248	0.1537
TR45425-c0_g1_i1	carb	0.0033	0.0057	0.5771
TR48090-c0_g3_i1	carb	0.0000	0.0143	0.0010
TR12649-c0_g1_i1	carb	0.0000	0.0409	0.0010
TR15326-c0_g1_i1	carb	0.0001	0.0741	0.0010
TR49235-c0_g1_i1	carb	0.0000	0.0254	0.0010
TR23131-c0_g1_i1	carb	0.0031	0.0113	0.2714
TR48261-c0_g2_i1	carb	0.0000	0.0104	0.0010
TR21089-c0_g1_i1	carb	0.0054	0.0489	0.1113
TR34708-c2_g1_i1	carb	0.0189	0.0002	99.0000
TR27826-c0_g10_i1	carb	0.0000	0.0000	0.2764
TR51163-c0_g2_i1	carb	0.0830	0.1675	0.4952
TR3287-c0_g1_i1	carb	0.0000	0.0283	0.0010
TR7391-c0_g1_i3	carb	0.0000	0.0250	0.0010
TR46807-c0_g3_i1	carb	0.0000	0.0248	0.0010
TR46807-c0_g6_i1	carb	0.0000	0.0111	0.0010
TR33787-c0_g1_i1	carb	0.0000	0.0267	0.0010
TR24867-c0_g1_i1	carb	0.0000	0.0485	0.0010
TR45402-c0_g1_i1	carb	0.0000	0.0157	0.0010
TR44275-c1_g1_i3	carb	0.0720	0.2270	0.3169
TR31762-c2_g4_i1	carb	0.0048	0.0133	0.3617
TR25872-c0_g2_i1	carb	0.0000	0.0179	0.0010
TR27828-c0_g2_i1	carb	0.0000	0.0155	0.0010
TR25431-c0_g1_i2	carb	0.0000	0.0283	0.0010
TR21859-c0_g3_i1	carb	0.0063	0.0225	0.2813
TR3665-c0_g2_i1	carb	0.0000	0.0000	0.4018
TR31960-c0_g4_i1	carb	0.0000	0.0370	0.0010
TR38343-c0_g6_i1	carb	0.0000	0.0492	0.0010
TR38343-c0_g7_i2	carb	0.0000	0.0294	0.0010
TR4213-c0_g1_i1	carb	0.0000	0.0116	0.0010
TR4788-c0_g1_i1	carb	0.0000	0.0398	0.0010
TR40283-c0_g1_i1	carb	0.0000	0.0160	0.0010
TR27937-c0_g1_i2	carb	0.0038	0.0129	0.2916
TR21308-c0_g1_i1	carb	0.0032	0.0500	0.0641
TR40420-c0_g1_i1	carb	0.0049	0.0514	0.0948
TR46170-c0_g3_i2	carb	0.0087	0.0221	0.3919
TR43822-c0_g2_i2	carb	0.0035	0.0234	0.1493
TR9278-c0_g1_i1	carb	0.0000	0.0000	0.0010
TR4486-c0_g1_i1	carb	0.0123	0.0357	0.3457
TR49321-c0_g1_i1	carb	0.0000	0.0112	0.0010
TR39122-c0_g2_i1	carb	0.0000	0.0344	0.0010
TR35171-c0_g1_i1	carb	0.0095	0.0324	0.2923
TR44429-c0_g2_i2	carb	0.0000	0.0445	0.0010
TR4686-c0_g1_i1	carb	0.0059	0.0583	0.1012
TR27410-c0_g1_i3	carb	0.0055	0.0001	99.0000
TR22200-c0_g1_i1	carb	0.0000	0.0000	0.0010
TR42095-c2_g1_i1	carb	0.0053	0.0124	0.4250
TR30290-c0_g1_i1	carb	0.0001	0.1445	0.0010
TR20491-c0_g1_i1	carb	0.0000	0.0245	0.0010
TR27988-c1_g1_i3	carb	0.0045	0.0709	0.0636
TR22057-c0_g1_i2	carb	0.0145	0.0351	0.4126
TR36656-c1_g1_i2	carb	0.0000	0.0190	0.0010
TR17770-c0_g1_i1	carb	0.0000	0.0314	0.0010
TR23642-c0_g1_i1	carb	0.0000	0.0229	0.0010
TR50564-c0_g2_i1	carb	0.0097	0.0240	0.4031
TR44808-c0_g1_i1	carb	0.0000	0.0376	0.0010
TR4581-c0_g1_i1	carb	0.0028	0.0396	0.0696
TR621-c1_g1_i1	carb	0.0310	0.0518	0.5987
TR31780-c0_g2_i1	carb	0.0000	0.0137	0.0010
TR41270-c0_g1_i1	carb	0.0000	0.0000	0.3565
TR4568-c0_g2_i1	carb	0.0000	0.0262	0.0010
TR34261-c2_g17_i1	carb	0.0165	0.0480	0.3442
TR4954-c0_g2_i1	carb	0.0000	0.0166	0.0010
TR1366-c1_g1_i1	carb	0.0309	0.0203	1.5270
TR47536-c0_g1_i1	carb	0.0338	0.0643	0.5263
TR28385-c0_g2_i1	carb	0.0000	0.0000	0.4019
TR33315-c0_g1_i1	carb	0.0000	0.0107	0.0010
TR33315-c0_g4_i1	carb	0.0000	0.0255	0.0010
TR35564-c0_g1_i1	carb	0.0000	0.0134	0.0010
TR24235-c0_g1_i1	carb	0.0000	0.0322	0.0010
TR22224-c0_g1_i1	carb	0.0082	0.0279	0.2944
TR30294-c0_g1_i2	carb	0.0000	0.0062	0.0010
TR36557-c5_g12_i5	carb	0.0220	0.0515	0.4274
TR21713-c0_g2_i1	carb	0.0000	0.0142	0.0010
TR13117-c1_g2_i1	carb	0.0000	0.0251	0.0010
TR44547-c2_g1_i1	carb	0.0000	0.0262	0.0010
TR44547-c1_g1_i1	carb	0.0197	0.0392	0.5019
TR19735-c0_g3_i1	carb	0.0000	0.0097	0.0010
TR34056-c0_g1_i1	carb	0.0065	0.0001	99.0000
TR47559-c0_g6_i1	carb	0.0000	0.0297	0.0010
TR43847-c0_g2_i1	carb	0.0000	0.0000	0.4020
TR43847-c0_g3_i2	carb	0.0000	0.0000	0.2636
TR47185-c0_g2_i3	carb	0.0070	0.0152	0.4644
TR38088-c0_g2_i1	carb	0.0133	0.0109	1.2235
TR13119-c0_g1_i1	carb	0.1073	0.0400	2.6828
TR36171-c0_g10_i1	carb	0.0001	0.0895	0.0010
TR37157-c0_g1_i1	carb	0.0000	0.0224	0.0010
TR35608-c0_g1_i1	carb	0.0152	0.0778	0.1951
TR15525-c0_g3_i1	carb	0.0000	0.0297	0.0010
TR37926-c0_g1_i1	carb	0.0000	0.0297	0.0010
TR48736-c0_g1_i1	carb	0.0000	0.0332	0.0010
TR40786-c1_g2_i1	carb	0.0000	0.0073	0.0010
TR44458-c0_g1_i1	carb	0.0000	0.0000	0.3928
TR37437-c3_g2_i1	carb	0.0031	0.0164	0.1895
TR37988-c0_g1_i1	carb	0.0035	0.0448	0.0789
TR29575-c1_g1_i1	carb	0.0000	0.0163	0.0010
TR33734-c0_g2_i1	carb	0.0000	0.0101	0.0010
TR45298-c0_g1_i1	carb	0.0001	0.0678	0.0010
TR16454-c0_g1_i1	carb	0.0088	0.0001	99.0000
TR10430-c1_g5_i3	carb	0.0296	0.0915	0.3236
TR50970-c0_g1_i1	carb	0.0055	0.0696	0.0783
TR18155-c0_g1_i4	carb	0.0000	0.0245	0.0010
TR12692-c1_g7_i1	carb	0.0107	0.0415	0.2584
TR33749-c0_g1_i1	carb	0.0000	0.0000	0.4019
TR14487-c0_g1_i3	carb	0.0000	0.0168	0.0010
TR49952-c0_g1_i1	carb	0.0001	0.1212	0.0010
TR24564-c0_g1_i1	carb	0.0041	0.0152	0.2671
TR30267-c3_g1_i1	carb	0.0023	0.0290	0.0794
TR50625-c0_g2_i1	carb	0.0000	0.0323	0.0010
TR44607-c0_g1_i1	carb	0.0337	0.0648	0.5196
TR25921-c0_g1_i2	carb	0.0100	0.0001	99.0000
TR4222-c0_g1_i1	carb	0.0162	0.0794	0.2040
TR32260-c0_g1_i2	carb	0.0000	0.0045	0.0010
TR1185-c0_g4_i3	carb	0.0000	0.0379	0.0010
TR40357-c0_g2_i1	carb	0.0000	0.0133	0.0010
TR12297-c0_g2_i1	carb	0.0107	0.0001	99.0000
TR6458-c1_g1_i1	carb	0.0126	0.0301	0.4196
TR18003-c0_g3_i2	carb	0.0159	0.0248	0.6416
TR38866-c1_g1_i1	carb	0.0000	0.0000	99.0000
TR14917-c0_g1_i1	carb	0.0001	0.0770	0.0010
TR43744-c0_g5_i1	carb	0.0067	0.0001	99.0000
TR4963-c0_g2_i1	carb	0.0000	0.0000	0.0010
TR19304-c0_g1_i1	carb	0.0016	0.0063	0.2580
TR9865-c0_g1_i1	carb	0.0020	0.0078	0.2588
TR21390-c0_g11_i1	carb	0.0055	0.0001	99.0000
TR35805-c0_g3_i2	carb	0.0000	0.0151	0.0010
TR34208-c1_g7_i1	carb	0.0124	0.0001	99.0000
TR30940-c0_g1_i1	carb	0.0037	0.0076	0.4830
TR18827-c0_g2_i2	carb	0.0000	0.0106	0.0010
TR18827-c0_g8_i1	carb	0.0176	0.0002	99.0000
TR2897-c0_g1_i1	carb	0.0044	0.0238	0.1832
TR6757-c0_g1_i1	carb	0.0064	0.0640	0.1006
TR8434-c184_g1_i2	carb	0.0706	0.0745	0.9467
TR37507-c0_g1_i1	carb	0.0109	0.0511	0.2132
TR38797-c0_g1_i1	carb	0.0031	0.0063	0.4844
TR24216-c0_g4_i1	carb	0.0001	0.0688	0.0010
TR41097-c0_g4_i1	carb	0.0000	0.0000	0.0010
TR24473-c1_g1_i1	carb	0.0000	0.0069	0.0010
TR46283-c2_g4_i1	carb	0.0000	0.0439	0.0010
TR46283-c2_g1_i1	carb	0.0000	0.0320	0.0010
TR47140-c16_g1_i1	carb	0.0022	0.0151	0.1466
TR17930-c0_g1_i1	carb	0.0000	0.0088	0.0010
TR16699-c0_g1_i1	carb	0.0151	0.0385	0.3923
TR1196-c0_g5_i1	carb	0.0000	0.0000	99.0000
TR1196-c0_g2_i2	carb	0.0000	0.0000	0.0010
TR2480-c0_g10_i1	carb	0.0000	0.0000	0.0010
TR33278-c0_g1_i8	carb	0.0565	0.0401	1.4083
TR27197-c0_g2_i2	carb	0.0056	0.0229	0.2455
TR1454-c0_g1_i1	carb	0.0118	0.0001	99.0000
TR22217-c0_g1_i1	carb	0.0166	0.0251	0.6611
TR13329-c0_g1_i1	carb	0.0000	0.0475	0.0010
TR27409-c0_g1_i4	carb	0.0113	0.0543	0.2074
TR50622-c0_g1_i1	carb	0.0051	0.0359	0.1412
TR41655-c0_g2_i2	carb	0.0000	0.0477	0.0010
TR13594-c1_g1_i1	carb	0.0001	0.0593	0.0010
TR48695-c0_g1_i1	carb	0.0064	0.0265	0.2406
TR51012-c1_g3_i3	carb	0.0000	0.0000	0.0010
TR31856-c0_g2_i2	carb	0.0001	0.0579	0.0010
TR16147-c0_g1_i1	carb	0.0039	0.0115	0.3397
TR43842-c0_g1_i1	carb	0.0079	0.0105	0.7531
TR26547-c0_g1_i1	carb	0.0016	0.0289	0.0564
TR47702-c0_g1_i2	carb	0.0125	0.0428	0.2919
TR43465-c1_g2_i2	carb	0.0027	0.0268	0.1005
TR32656-c0_g2_i1	carb	0.0000	0.0000	0.4020
TR28546-c0_g1_i1	carb	0.0032	0.0000	99.0000
TR28118-c0_g2_i1	carb	0.0055	0.0132	0.4173
TR48374-c0_g2_i1	carb	0.0000	0.0000	0.4107
TR48374-c0_g1_i2	carb	0.0000	0.0169	0.0010
TR5606-c0_g1_i1	carb	0.0001	0.0547	0.0010
TR14895-c1_g1_i1	carb	0.0106	0.1399	0.0758
TR22858-c0_g1_i1	carb	0.0217	0.0157	1.3807
TR9472-c1_g3_i3	carb	0.0020	0.0212	0.0958
TR32236-c0_g6_i1	carb	0.0000	0.0000	0.4026
TR32236-c0_g7_i1	carb	0.0000	0.0167	0.0010
TR32236-c0_g2_i3	carb	0.0000	0.0360	0.0010
TR10700-c0_g1_i1	carb	0.0028	0.0000	99.0000
TR19313-c0_g1_i1	carb	0.0000	0.0102	0.0010
TR10985-c0_g3_i1	carb	0.0000	0.0411	0.0010
TR46671-c0_g1_i1	carb	0.0000	0.0000	0.0010
TR10069-c0_g1_i1	carb	0.0000	0.0069	0.0010
TR21048-c0_g2_i1	carb	0.0033	0.0453	0.0722
TR46496-c0_g1_i1	carb	0.0061	0.0001	99.0000
TR26740-c0_g1_i2	carb	0.0164	0.0910	0.1806
TR51080-c0_g2_i1	carb	0.0000	0.0000	0.3886
TR12814-c0_g1_i1	carb	0.0000	0.0255	0.0010
TR11711-c0_g1_i1	carb	0.0000	0.0226	0.0010
TR45496-c1_g2_i1	carb	0.0001	0.0585	0.0010
TR45496-c1_g1_i1	carb	0.0001	0.1249	0.0010
TR22117-c0_g2_i1	carb	0.0000	0.0000	0.0010
TR32322-c0_g1_i1	carb	0.0000	0.0066	0.0010
TR26279-c0_g2_i2	carb	0.0000	0.0469	0.0010
TR47414-c0_g2_i1	carb	0.0000	0.0213	0.0010
TR27029-c2_g1_i1	carb	0.0000	0.0257	0.0010
TR3008-c1_g4_i1	carb	0.0027	0.0077	0.3454
TR10199-c0_g3_i2	carb	0.0179	0.0545	0.3285
TR14052-c0_g1_i1	carb	0.0568	4.1376	0.0137
TR14577-c0_g1_i1	carb	0.0000	0.0145	0.0010
TR32716-c0_g1_i1	carb	0.0199	0.0135	1.4812
TR15023-c0_g1_i1	carb	0.0166	0.0002	99.0000
TR2510-c0_g2_i1	carb	0.0000	0.0250	0.0010
TR36393-c0_g1_i1	carb	0.0000	0.0000	0.7782
TR47218-c0_g2_i1	carb	0.0000	0.0181	0.0010
TR6387-c0_g1_i1	carb	0.0000	0.0000	0.0010
TR29355-c0_g7_i1	carb	0.0000	0.0000	0.4020
TR27541-c0_g4_i1	carb	0.0561	56.1184	0.0010
TR317-c0_g2_i1	carb	0.0001	0.0618	0.0010
TR36364-c0_g1_i1	carb	0.0023	0.0394	0.0582
TR16827-c0_g2_i4	carb	0.0000	0.0000	0.4019
TR16827-c0_g3_i1	carb	0.0101	0.0164	0.6169
TR1101-c0_g1_i1	carb	0.1899	2.5534	0.0744
TR40590-c0_g1_i1	carb	0.0234	22.0363	0.0011
TR31932-c0_g1_i1	carb	0.0115	0.1135	0.1010
TR50939-c0_g1_i1	carb	0.0001	0.0835	0.0010
TR44613-c0_g5_i1	carb	0.0049	0.0000	99.0000
TR1656-c0_g1_i1	carb	0.0000	0.0148	0.0010
TR36552-c0_g4_i1	carb	0.0108	0.0555	0.1953
TR13091-c1_g1_i1	carb	0.0954	0.1482	0.6441
TR23667-c0_g1_i1	carb	0.0001	0.1253	0.0010
TR3398-c0_g1_i1	carb	0.0000	0.0048	0.0010
TR22731-c0_g1_i4	carb	0.0000	0.0429	0.0010
TR30340-c0_g1_i1	carb	0.0000	0.0000	0.4020
TR7782-c0_g4_i1	carb	0.0000	0.0297	0.0010
TR7782-c0_g11_i1	carb	0.0096	0.0001	99.0000
TR38111-c0_g1_i1	carb	0.0010	0.0123	0.0786
TR25940-c0_g1_i1	carb	0.0000	0.0436	0.0010
TR25427-c0_g7_i1	carb	0.0000	0.0155	0.0010
TR22655-c1_g3_i1	carb	0.0000	0.0138	0.0010
TR22655-c1_g1_i1	carb	0.0426	0.0796	0.5352
TR24596-c0_g5_i1	carb	0.0000	0.0413	0.0010
TR291-c0_g2_i1	carb	0.0033	0.0392	0.0835
TR34208-c1_g3_i1	carb	0.0116	0.0067	1.7223
TR36779-c0_g1_i1	carb	0.0257	0.0526	0.4878
TR34261-c2_g19_i3	carb	0.0000	0.0201	0.0010
TR24056-c1_g1_i1	carb	0.0683	0.1872	0.3651
TR48573-c0_g1_i1	carb	0.0094	0.1130	0.0828
TR32667-c0_g2_i1	carb	0.0000	0.0205	0.0010
TR2702-c0_g5_i1	carb	0.0000	0.0000	1.6998
TR6971-c0_g1_i3	carb	0.0052	0.0001	99.0000
TR23679-c0_g1_i2	carb	0.0000	0.0197	0.0010
TR33102-c0_g2_i2	carb	0.0000	0.0260	0.0010
TR27481-c0_g2_i1	carb	0.0000	0.0000	0.3962
TR24085-c0_g1_i1	carb	0.0081	0.0286	0.2831
TR32279-c0_g1_i1	carb	0.0000	0.0440	0.0010
TR44747-c0_g1_i1	carb	0.0022	0.0311	0.0697
TR18997-c0_g1_i1	carb	0.0009	0.0047	0.1938
TR51237-c0_g1_i1	carb	0.0093	0.1016	0.0918
TR2959-c1_g1_i1	carb	0.0124	0.0247	0.4998
TR29199-c0_g3_i1	carb	0.0000	0.0165	0.0010
TR3353-c0_g2_i1	carb	0.0111	0.0143	0.7746
TR46602-c0_g1_i1	carb	0.0063	0.0157	0.4028
TR37404-c0_g1_i1	carb	0.0001	0.0656	0.0010
TR12781-c0_g2_i3	carb	0.0000	0.0000	0.4019
TR21647-c0_g2_i2	carb	0.0040	0.0298	0.1348
TR26333-c0_g3_i1	carb	0.0092	0.0294	0.3140
TR49105-c0_g2_i1	carb	0.0720	2.3826	0.0302
TR12834-c0_g1_i1	carb	0.0001	0.0755	0.0010
TR24703-c0_g7_i2	carb	0.0396	0.1036	0.3824
TR44044-c0_g7_i2	carb	0.0000	0.0307	0.0010
TR39988-c0_g1_i1	carb	0.0000	0.0380	0.0010
TR25886-c0_g1_i1	carb	0.0000	0.0170	0.0010
TR18403-c0_g4_i3	carb	0.0000	0.0348	0.0010
TR19283-c1_g1_i1	carb	0.0189	0.0363	0.5207
TR4243-c0_g3_i1	carb	0.0000	0.0084	0.0010
TR47338-c0_g3_i1	carb	0.0082	0.0001	99.0000
TR1460-c3_g2_i2	carb	0.0000	0.0000	0.4021
TR15554-c0_g3_i1	carb	0.0089	0.0239	0.3735
TR5580-c0_g2_i2	carb	0.0000	0.0385	0.0010
TR41092-c0_g3_i1	carb	0.0000	0.0458	0.0010
TR14667-c1_g1_i1	carb	0.0116	0.0273	0.4257
TR46607-c0_g1_i1	carb	0.0000	0.0347	0.0010
TR39015-c0_g1_i1	carb	0.0001	0.0624	0.0010
TR2055-c0_g3_i1	carb	0.0030	0.0226	0.1322
TR6389-c0_g7_i2	carb	0.0000	0.0096	0.0010
TR35158-c0_g1_i1	carb	0.0000	0.0285	0.0010
TR12346-c0_g1_i3	carb	0.0343	0.0989	0.3463
TR10275-c0_g4_i1	carb	0.0000	0.0174	0.0010
TR25369-c0_g1_i1	carb	0.0019	0.0169	0.1099
TR50025-c0_g4_i1	carb	0.0034	0.0527	0.0643
TR10504-c0_g1_i1	carb	0.0139	0.1161	0.1201
TR31375-c0_g2_i1	carb	0.0000	0.0000	0.4018
TR31375-c0_g10_i1	carb	0.0000	0.0251	0.0010
TR14538-c0_g2_i1	carb	0.0001	0.0529	0.0010
TR27565-c0_g2_i2	carb	0.0224	0.0178	1.2627
TR31268-c0_g2_i1	carb	0.0000	0.0000	0.4020
TR5909-c3_g1_i1	carb	0.0039	0.0274	0.1435
TR23139-c0_g1_i1	carb	0.0058	0.0200	0.2900
TR18949-c2_g1_i1	carb	0.0000	0.0110	0.0010
TR21552-c0_g6_i1	carb	0.0000	0.0343	0.0010
TR9100-c4_g3_i1	carb	0.0022	0.0289	0.0744
TR13020-c0_g5_i1	carb	0.0023	0.0075	0.3007
TR13020-c0_g4_i1	carb	0.0000	0.0370	0.0010
TR13020-c0_g2_i1	carb	0.0078	0.0001	99.0000
TR31508-c0_g1_i1	carb	0.0000	0.0464	0.0010
TR34423-c0_g2_i1	carb	0.0000	0.0000	0.4048
TR35545-c1_g1_i1	carb	0.0000	0.0199	0.0010
TR18820-c0_g1_i2	carb	0.0000	0.0206	0.0010
TR47610-c0_g1_i1	carb	0.0070	0.0267	0.2631
TR10046-c1_g1_i1	carb	0.0048	0.0283	0.1692
TR23479-c0_g1_i1	carb	0.0000	0.0000	0.0010
TR18202-c0_g1_i2	carb	0.0001	0.0618	0.0010
TR5821-c0_g1_i1	carb	0.0000	0.0379	0.0010
TR39770-c0_g2_i1	carb	0.0000	0.0193	0.0010
TR24295-c0_g1_i2	carb	0.0000	0.0265	0.0010
TR7643-c0_g2_i1	carb	0.0000	0.0171	0.0010
TR31273-c0_g1_i1	carb	0.0000	0.0256	0.0010
TR35845-c1_g1_i1	carb	0.0000	0.0347	0.0010
